,label,message
4565,0,buy blackberri bold 2 torch buy new use let know plu say buy lt gt g wifi ipad say lt gt g
4566,0,togeth thinkin
4567,0,hiya how go sunni africa hope u r avin good time give big old silver back big kiss
4568,0,time come tomorrow
4569,1,wan na laugh tri chit chat mobil logon txting word chat send 8883 cm po box 4217 london w1a 6zf 16 118p msg rcvd
4570,0,cha quiteamuz thatåõscool babe
4571,0,omg u know ate
4572,1,urgent 2nd attempt contact u u å 1000call 09071512432 b4 300603t csbcm4235wc1n3xx callcost150ppmmobilesvari maxå 7 50
4573,0,
4574,0,directli behind abt 4 row behind ì_
4575,1,congratul ur award 500 cd voucher 125gift guarante free entri 2 100 wkli draw txt music 87066
4576,1,contract mobil 11 mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record
4577,1,urgent call 09066350750 landlin complimentari 4 ibiza holiday 10 000 cash await collect sae cs po box 434 sk3 8wp 150 ppm 18
4578,0,plan yet
4579,0,hi engag fixd lt gt th next month know realli shock bt hmm njan vilikkam ws al sudn
4580,0,cours math one day one chapter one month finish
4581,0,wow think common take back ur freak unless u chop
4583,0,noooooooo pleas last thing need stress life fair
4584,1,u secret admir look 2 make contact u find r reveal think ur special call 09065171142 stopsm 08718727870150ppm
4586,0,see swing bit got thing take care firsg
4587,0,want wish happi new year want talk legal advic gari split person make trip ptbo hope everyth good babe love ya
4588,0,finish work yet someth
4591,0,right wasnt phone someon number like
4592,0,ok wun b angri msg u aft come home tonight
4593,0,good time nice someth bit differ weekend chang see ya soon
4594,0,yo sorri shower sup
4595,0,carlo pick swing usf littl bit
4596,0,full heat pa appli oil pa
4597,0,stuck da middl da row da right hand side da lt
4598,0,laid airtel line rest
4599,0,hi u decid wot 2 get 4 bday ill prob ju get voucher frm virgin sumf
4600,1,freemsg txt call 86888 claim reward 3 hour talk time use phone subscribe6gbp mnth inc 3hr 16 stop txtstop
4601,0,hey j r u feel better
4602,0,plan stay night prolli back til late
4603,0,thanx 4 puttin da fone
4604,0,need 8th campu atm could pick hour two
4605,0,oh haha den shld went today gee nvm la kaiez dun mind goin jazz oso scare hiphop open cant catch
4606,0,run manag 5 minut need oxygen might resort roller option
4607,0,live next lt gt min
4608,0,de ask like
4609,0,glad talk
4610,0,wat time ì_ finish
4611,0,sorri da gone mad mani pend work
4612,0,much got clean
4613,0,how favourit person today r u workin hard sleep last nite nearli rang u 4 30
4614,1,sunshin quiz win super soni dvd record cannam capit australia text mquiz 82277 b
4615,0,ìï call dad oredi
4616,0,good think could send pix would love see top bottom
4617,0,nvm go wear sport shoe anyway go late leh
4618,0,sorri call later meet
4619,0,long fuckin showr
4620,0,receiv understood n act upon
4621,0,final came fix ceil
4622,0,u need presnt alway bcz u cant mi love jeevithathil irulina neekunna prakasamanu sneham prakasam ennal prabha mn prabha love got dont mi
4623,0,ju finish blow hair u finish dinner alreadi
4624,0,bu love
4625,0,lol knew saw dollar store
4627,1,today voda number end 7634 select receiv å 350 reward match pleas call 08712300220 quot claim code 7684 standard rate appli
4628,0,saturday sunday holiday difficult
4629,0,everybodi fun even miss
4630,0,got hella ga money want go grand natur adventur galileo littl bit
4632,0,oh wow that gay firmwar updat help
4633,0,move morphin
4634,0,come din c ì_ yup cut hair
4635,0,k k pa lunch aha
4637,0,captain vijaykanth comedi captain tv drunken
4638,0,cours guess god got hold right
4639,0,hide anythi keep distanc
4640,0,havent
4641,1,rip get mobil content www clubmobi com call 08717509990 poli true pix rington game six download 3
4642,0,sorri din lock keypad
4644,0,plan come chennai
4645,1,tri contact repli offer video phone 750 anytim network min half price line rental camcord repli call 08000930705
4646,0,god creat gap btwn ur finger dat sum1 vri special fill gap hold ur hand plz dont ask creat much gap leg
4647,0,okay go sleep later
4649,0,final happen aftr decad beer cheaper petrol gover expect us drink drive
4650,1,å 400 xma reward wait comput randomli pick loyal mobil custom receiv å 400 reward call 09066380611
4651,0,r e meet tmr
4652,0,lol ye add spice day
4654,0,prasanth ettan mother pass away last night pray famili
4655,0,k work someth
4656,1,privat 2003 account statement show 800 un redeem point call 08718738002 identifi code 48922 expir 21 11 04
4657,0,messag great doctor india 1 drink appi fizz contain cancer caus age
4659,0,call tell infront call
4660,0,ok prob
4661,0,ladi first genu second k
4662,0,ye pleas swim
4663,0,mum go robinson alreadi
4664,0,ok set let u noe e detail later
4665,0,tel softwar name
4666,0,send print out da
4667,0,im reali soz imat mum 2nite 2moro
4668,0,born god said oh anoth idiot born
4669,0,didnt get ur full msg sometext miss send
4670,0,probabl almost ga get cash tomorrow
4671,1,custom servic announc recent tri make deliveri unabl pleas call 07099833605 schedul ref 9280114
4672,0,forgot 2 ask ì_ smth card da present lei ìï want 2 write smth sign
4673,0,leav hous
4674,1,hi babe chloe r u smash saturday night great weekend u miss sp visionsm com text stop stop 150p text
4675,0,ìï readi call
4676,0,wewa 130 iriv 255 128 mb
4677,0,good thing get connect bw
4678,0,sri da jst nw came home
4679,0,cool night lem know around
4680,0,stay town
4681,0,haha yeah 2 oz kind shitload
4682,0,ok u take shop u get paid
4684,0,alright bring see like lt gt min
4685,0,pl dont play other life
4686,0,eatin lunch
4687,0,hmmm give one day
4688,0,tri g decid head
4689,0,ok prob
4690,0,surli ill give come review
4691,0,march end readi call sure problem capit never complet far work ladi
4693,0,pl give food prefer pap slowli load sugar take hour give water slowli
4694,1,urgent mobil 07808726822 award å 2 000 bonu caller prize 02 09 03 2nd attempt contact call 0871 872 9758 box95qu
4695,0,guy get use dumb realiz
4696,0,okey dokey û bit sort stuff
4698,0,ye fine
4700,0,like new mobil
4701,0,anytim
4702,0,mmmmmmm snuggl deep content sigh whisper fuck love much bare stand
4703,0,yar say got error
4704,0,hey anyway
4705,0,wow healthi old airport rd lor cant thk anyth els b bath dog later
4706,0,wif famili book tour packag
4707,0,say bold torch later one torch 2bold
4708,0,haha awesom might need take doin tonight
4709,0,ya knw u vl giv ok thank kano anyway enjoy wit ur famili wit 1st salari
4710,0,huh slow tot u reach long ago liao u 2 day 4 leh
4711,0,that cool princess cover face hot sticki cum
4712,0,big brother û realli scrape barrel shower social misfit
4713,0,oop thk dun haf enuff go check tell ì_
4714,0,8 min go lunch
4715,0,hey happen u switch ur cell whole day isnt good u care give call tomorrow
4716,0,k addi amp art get home
4718,0,aiyo lesson earli still sleepin haha oki u go home liao den confirm w lor
4719,0,forgot tell ì_ smth ì_ like number section clearer
4720,0,yup anyth lor u dun wan ok
4721,0,home love still awak love kiss
4722,0,hello peach cake tast lush
4723,1,free game get rayman golf 4 free o2 game arcad 1st get ur game set repli post save activ8 press 0 key arcad termsappli
4724,0,minor shindig place later tonight interest
4725,0,jason say cool pick place like hour
4726,1,mobil 10 mth updat latest camera video phone free keep ur number get extra free min text text ye call
4727,0,career tel ad u contact indyarock com send free sm remov phonebook sm lt gt
4728,0,reach alreadi
4729,0,dont know ask brother noth problem thing told
4730,0,k eng rock ash
4731,0,wat time r ì_ go xin hostel
4732,0,good morn dear shijutta great amp success day
4734,0,oh k placement ah
4735,0,possess especi first offens
4736,0,nt drive even mani reason call bbd tht chikku hw abt dvg cold heard tht vinobanagar violenc hw condit hw ru problem
4737,0,bought test yesterday someth let know exact day u ovul get 2u 2 3wk pl pl dont fret know u r worri pl relax also anyth ur past histori u need tell
4738,0,pizza u want
4739,0,keep see weird shit bein woah realis actual reason oh
4740,0,mani happi return day wish happi birthday
4743,0,think u x
4745,0,orh tot u say still dun believ
4746,0,put sign choos number pin show right
4747,0,beauti life next second hide thousand secret wish everi second wonder ur life gud n8
4748,0,thanx u darlin im cool thanx bday drink 2 nite 2morrow take care c u soon xxx
4749,0,still mayb leav credit card get ga get back like told
4750,1,weekli cool mob tone readi download week new tone includ 1 crazi frog axel f 2 akon lone 3 black eye dont p info n
4751,0,well boy glad g wast night applebe noth
4752,1,cashbin co uk get lot cash weekend www cashbin co uk dear welcom weekend got biggest best ever cash give away
4753,0,ok lor u wan go look 4 u
4754,0,u wan 2 haf lunch da canteen
4755,0,make life stressful alway find time laugh may add year life sure add life ur year gud ni8 swt dream
4756,0,hey look like wrong one kappa guy number still phone want text see around
4758,1,thank 4 continu support question week enter u in2 draw 4 å 100 cash name new us presid txt an 80082
4759,0,home doc gave pain med say everyth fine
4760,0,ì 140 ard ìä rest ard 180 least ì price 4 ì 2 bedrm 900
4761,0,love night xxx
4762,0,prepar pleasur
4763,0,hi technic support provid assist us custom call email
4764,0,text way cup stop work bu
4765,0,when radio show
4766,1,uniqu user id 1172 remov send stop 87239 custom servic 08708034412
4767,0,sure still avail though
4768,0,watev relat u built di world thing remain atlast iz lonlin lotz n lot memori feel
4769,0,cheer lou yeah goodnit shame u neva came c ya gailxx
4770,0,hi got money da
4772,0,ok u tell wat time u come later lor
4773,0,u repeat e instruct wat e road name ur hous
4775,0,quit lor dun tell wait get complac
4776,0,sorri complet forgot pop em round week still
4777,0,u r beauti girl ive ever seen u r babi come c common room
4778,0,cant see join deni mina deni want alon time
4779,0,sen told go join uncl financ cbe
4780,0,yup hey one day fri ask miwa jiayin take leav go karaok
4781,0,call senthil hsbc
4782,0,especi sinc talk boston person statement lol woulda chang realiz said nyc say boston
4783,0,inde way either
4784,1,urgent call 09066649731from landlin complimentari 4 ibiza holiday å 10 000 cash await collect sae cs po box 434 sk3 8wp 150ppm 18
4785,0,holi live christ take long
4786,0,ìï thk wat eat tonight
4787,0,thanx yup come back sun finish dinner go back 2 hotel time fli tog 4 exactli mth today hope haf mani mth come
4788,0,opposit side drop
4789,0,yup izzit still rain heavili co e mrt c outsid
4790,0,send resum
4791,0,gd luck 4 ur exam
4792,0,u ask next sat make ok lor
4793,0,sorri uncl keep touch
4794,0,saw guy doll last night patrick swayz great
4795,1,urgent 2nd attempt contact u å 900 prize yesterday still await collect claim call 09061702893
4796,1,santa call would littl one like call santa xma eve call 09077818151 book time calls1 50ppm last 3min 30 c www santacal com
4797,0,come home want u miser
4798,0,dont know get messag
4799,0,cool tyler take gon na buy drop place later tonight total order quarter got enough
4800,0,guy car shop flirt got phone number paperwork call text nervou cours may address call boss tell know may get fire
4802,0,plan manag
4803,0,er hello thing û quit go plan ûò limp slowli home follow aa exhaust hang
4804,0,sorri delay ye master
4805,0,call u finish come n pick u
4806,1,privat 2004 account statement 078498 7 show 786 unredeem bonu point claim call 08719180219 identifi code 45239 expir 06 05 05
4807,0,oga left phone home saw ur messag hope good great weekend
4808,0,worri though understand import put place poorli thought punish face worst thing ever happen brb gon na go kill
4809,0,honey pl find much sell predict nigeria mani time use import repli monday
4810,0,e admin build might b slightli earlier call u reach
4811,0,fyi usf swing room whenev
4812,0,call lt gt min that ok
4814,0,ìï home work meh
4815,0,anyth valuabl 2 situat first get second loos
4816,0,mark take forev pick prescript pain come back
4817,0,ur paper
4818,0,got smaller capac one quit ex
4819,1,check choos babe video sm shsex netun fgkslpopw fgkslpo
4820,0,im good think
4821,1,u r winner u ave special select 2 receiv å 1000 cash 4 holiday flight inc speak live oper 2 claim 0871277810710p min 18
4822,0,
4823,0,thought bout drink tap spile seven pub ga st broad st canal ok
4824,0,go sleep tire travel
4825,0,haha thinkin
4826,0,yup give problem mayb ju leav
4827,0,lol tri make day littl interest
4828,0,long get repli defer admiss til next semest
4829,0,word checkmat chess come persian phrase shah maat mean king dead goodmorn good day
4830,0,po de need job aha
4831,0,rat hey u ever vote next theme
4832,1,new mobil 2004 must go txt nokia 89545 collect today å 1 www 4 tc biz 2optout 087187262701 50gbp mtmsg18 txtauction
4833,0,hope pee burn tonit
4834,0,oh rite well im best mate pete went 4 week 2geva longer week
4835,0,yay wait parti togeth
